x;y;species;natural;denotation;age;family;genus;leaf_type;health;object:city;relation:site
-75,57681101;6,26323764;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57661928;6,26323764;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57677661;6,26323764;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57674076;6,26323764;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57670394;6,26323764;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57667118;6,26323764;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57664266;6,26323764;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,5770324;6,26284295;Fraxinus uhdei;tree;university;mature;Oleaceae;Fraxinus; ; ;Medellin;Volador
-75,57709956;6,26279145;Fraxinus uhdei;tree;university;mature;Oleaceae;Fraxinus; ; ;Medellin;Volador
-75,57731646;6,26265931;Dypsis lutescens;tree;university;mature;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,57731848;6,2626262;Dypsis lutescens;tree;university;mature;Arecaceae;Dypsis; ; ;Medellin;Volador
-75,57721808;6,26274609;Dypsis lutescens;tree;university;mature;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,57724787;6,26272598;Syzygium malaccense;tree;university;mature;Myrtaceae;Syzygium; ; ;Medellin;Volador
-75,57717694;6,2627619;Ficus sp.;tree;university;mature;Moraceae;Ficus; ; ;Medellin;Volador
-75,57713654;6,26277729;Ficus sp.;tree;university;mature;Moraceae;Ficus; ; ;Medellin;Volador
-75,57709938;6,26275041;Cordia alliodora;tree;university;mature;Cordiaceae;Cordia; ; ;Medellin;Volador
-75,57712895;6,26287685;Triplaris americana;tree;university;mature;Polygonaceae;Triplaris; ; ;Medellin;Volador
-75,57712649;6,26285381;Triplaris americana;tree;university;mature;Polygonaceae;Triplaris; ; ;Medellin;Volador
-75,57713319;6,26289902;Triplaris americana;tree;university;mature;Polygonaceae;Triplaris; ; ;Medellin;Volador
-75,57715511;6,26294565;Cordia sp.;tree;university;mature;Boraginaceae;Cordia; ; ;Medellin;Volador
-75,5770925;6,26287591;Hymenaea courbaril;tree;university;mature;Fabaceae;Hymenaea; ; ;Medellin;Volador
-75,57709591;6,26292807;Ficus benjamina;tree;university;mature;Moraceae;Ficus; ; ;Medellin;Volador
-75,57709689;6,26298532;Ficus benjamina;tree;university;mature;Moraceae;Ficus; ; ;Medellin;Volador
-75,57806509;6,26389901;Bischofia javanica;tree;university;young;Phyllanthaceae;Bischofia; ; ;Medellin;Volador
-75,57806835;6,26388088;Yucca elephantipes;tree;university;young;Asparagaceae;Yucca;palm; ;Medellin;Volador
-75,57543848;6,26077765;Hura crepitans;tree;university;young;Euphorbiaceae;Hura; ; ;Medellin;Volador
-75,57573597;6,26071208;Fraxinus uhdei;tree;university;mature;Oleaceae;Fraxinus; ; ;Medellin;Volador
-75,57588137;6,26066388;Anibal sp.;tree;university;young;Lauraceae;Aniba; ; ;Medellin;Volador
-75,57587066;6,26059399;Anona reticulata;tree;university;young;Annonaceae;Annona; ; ;Medellin;Volador
-75,57586764;6,26056253;Bauhinia kalbreyeri;tree;university;mature;Fabaceae;Bauhinia; ; ;Medellin;Volador
-75,5757896;6,26055014;Acnistus arborescens;tree;university;mature;Solanaceae;Iochroma; ; ;Medellin;Volador
-75,57580005;6,26059376;Acca sellowiana;tree;university;mature;Myrtaceae;Feijoa; ; ;Medellin;Volador
-75,57581394;6,26061919;Magnolia silvioi;tree;university;young;Magnoliaceae;Magnolia; ; ;Medellin;Volador
-75,57541072;6,26003443;Hura crepitans;tree;university;mature;Euphorbiaceae;Hura; ; ;Medellin;Volador
-75,57548972;6,26000188;Terminalia sp.;tree;university;young;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57568546;6,25999714;Vitex sp.;tree;university;mature;Fabaceae;Vitex; ; ;Medellin;Volador
-75,57586673;6,25983933;Calliandra medellinensis;tree;university;mature;Fabaceae;Calliandra; ; ;Medellin;Volador
-75,57588284;6,25983933;Calliandra medellinensis;tree;university;mature;Fabaceae;Calliandra; ; ;Medellin;Volador
-75,57599449;6,25983933;Calliandra medellinensis;tree;university;mature;Fabaceae;Calliandra; ; ;Medellin;Volador
-75,57582749;6,2596316;Guadua angustifolia;tree;university;mature;Poaceae;Guadua; ; ;Medellin;Volador
-75,57593777;6,25966929;Guadua angustifolia;tree;university;mature;Poaceae;Guadua; ; ;Medellin;Volador
-75,57679699;6,25994743;Handroanthus chrysanthus;tree;university;mature;Bignoniaceae;Handroanthus; ; ;Medellin;Volador
-75,57597167;6,25997002;Leuenbergeria bleo;tree;university;mature;Cactaceae;Leuenbergeria; ; ;Medellin;Volador
-75,57600706;6,25995648;Jacaranda mimosifolia;tree;university;mature;Bignoniaceae;Jacaranda; ; ;Medellin;Volador
-75,57608127;6,26002208;Cespedesia spathulata;tree;university;young;Ochnaceae;Cespedesia; ; ;Medellin;Volador
-75,57613391;6,26002208;Cespedesia spathulata;tree;university;young;Ochnaceae;Cespedesia; ; ;Medellin;Volador
-75,57604848;6,26003372;Matisia pacifica;tree;university;young;Malvaceae;Matisia; ; ;Medellin;Volador
-75,57585646;6,26022749;Persea americana;tree;university;young;Lauraceae;Persea; ; ;Medellin;Volador
-75,57578385;6,26022749;Lauraceae;tree;university;young;Lauraceae; ; ; ;Medellin;Volador
-75,57571131;6,26010861;Calliandra pittieri;tree;university;mature;Fabaceae;Calliandra; ; ;Medellin;Volador
-75,57732487;6,26284753;Dypsis lutescens;tree;university;mature;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,5773161;6,26278929;Dypsis lutescens;tree;university;mature;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,57728829;6,26287265;Bauhinia variegata;tree;university;mature;Fabaceae;Bauhinia; ; ;Medellin;Volador
-75,57724032;6,26294871;Bambusa sp.;tree;university;mature;Poaceae;Bambusa; ; ;Medellin;Volador
-75,57745116;6,26306519;Psidium guajava;tree;university;young;Myrtaceae;Psidium; ; ;Medellin;Volador
-75,57729452;6,26302278;Fabaceae;tree;university;young;Fabaceae; ; ; ;Medellin;Volador
-75,57732428;6,26312507;Trichanthera gigantea;tree;university;mature;Acanthaceae;Trichanthera; ; ;Medellin;Volador
-75,57756672;6,26305778;Jatropha sp.;tree;university;mature;Euphorbiaceae;Jatropha; ; ;Medellin;Volador
-75,57756484;6,26316811;Psidium guajava;tree;university;mature;Myrtaceae;Psidium; ; ;Medellin;Volador
-75,57753448;6,26309005;Psidium guajava;tree;university;mature;Myrtaceae;Psidium; ; ;Medellin;Volador
-75,57751453;6,26304581;Psidium guajava;tree;university;young;Myrtaceae;Psidium; ; ;Medellin;Volador
-75,57749111;6,26301806;Cocos nucifera;tree;university;mature;Arecaceae;Cocos;palm; ;Medellin;Volador
-75,5776403;6,26318893;Inga sp.;tree;university;mature;Fabaceae;Inga; ; ;Medellin;Volador
-75,57766719;6,2631872;Jatropha sp.;tree;university;mature;Euphorbiaceae;Jatropha; ; ;Medellin;Volador
-75,57766198;6,2631499;Theobroma cacao;tree;university;mature;Malvaceae;Theobroma; ; ;Medellin;Volador
-75,57761862;6,26319847;Jatropha sp.;tree;university;mature;Euphorbiaceae;Jatropha; ; ;Medellin;Volador
-75,5776056;6,26319847;Jatropha sp.;tree;university;young;Euphorbiaceae;Jatropha; ; ;Medellin;Volador
-75,57758479;6,2631152;Jatropha sp.;tree;university;mature;Euphorbiaceae;Jatropha; ; ;Medellin;Volador
-75,57687351;6,26385815;Melastomataceae;tree;university;young;Melastomataceae; ; ; ;Medellin;Volador
-75,57762859;6,26273243;Cyrtostachys renda;tree;university;young;Arecaceae;Cyrtostachys;palm; ;Medellin;Volador
-75,5778529;6,26400885;Washingtonia robusta;tree;university;mature;Arecaceae;Washingtonia;palm; ;Medellin;Volador
-75,57546338;6,26056565;Calliandra medellinensis;tree;university;mature;Fabaceae;Calliandra; ; ;Medellin;Volador
-75,57552721;6,26053917;Cochlospermum vitifolium;tree;university;mature;Cochlospermaceae;Cochlospermum; ; ;Medellin;Volador
-75,57559224;6,26058678;Cascabela thevetia;tree;university;young;Apocynaceae;Cascabela; ; ;Medellin;Volador
-75,57542256;6,26043668;Melastomataceae;tree;university;young;Melastomataceae; ; ; ;Medellin;Volador
-75,57543651;6,26029533;Calliandra medellinensis;tree;university;mature;Fabaceae;Calliandra; ; ;Medellin;Volador
-75,57626216;6,26057528;Pogonopus exsertus;tree;university;mature;Rubiaceae;Pogonopus; ; ;Medellin;Volador
-75,57629076;6,26057528;Pogonopus exsertus;tree;university;mature;Rubiaceae;Pogonopus; ; ;Medellin;Volador
-75,57632097;6,26057528;Pogonopus exsertus;tree;university;mature;Rubiaceae;Pogonopus; ; ;Medellin;Volador
-75,57538625;6,26205133;Erythrina crista-galli;tree;university;mature;Fabaceae;Erythrina; ; ;Medellin;Volador
-75,57566134;6,26059099;Symplocos migoi;tree;university;mature;Symplocaceae;Symplocos; ; ;Medellin;Volador
-75,57642845;6,26013837;Spathodea campanulata;tree;university; ;Bignoniaceae;Spathodea; ;0;Medellin;Volador
-75,57548549;6,26196657;Persea americana;tree;university;young;Lauraceae;Persea; ; ;Medellin;Volador
-75,57555535;6,26182256;Cascabela thevetia;tree;university;young;Apocynaceae;Cascabela; ; ;Medellin;Volador
-75,57579973;6,26191292;casearia sp;tree;university;mature;Salicaceae;Casearia; ; ;Medellin;Volador
-75,57552044;6,26177533;Citrus sp.;tree;university;mature;Rutaceae;Citrus; ; ;Medellin;Volador
-75,57545906;6,26160936;Terminalia sp.;tree;university;young;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57546381;6,261538;Fabaceae;tree;university;young;Fabaceae; ; ; ;Medellin;Volador
-75,57547464;6,26151751;Citrus sp.;tree;university;mature;Rutaceae;Citrus; ; ;Medellin;Volador
-75,57549815;6,26148262;Orania palindan;tree;university;mature;Arecaceae;Orania;palm; ;Medellin;Volador
-75,5754967;6,26148262;Orania palindan;tree;university;mature;Arecaceae;Orania;palm; ;Medellin;Volador
-75,57539509;6,26135286;Erythrina sp.;tree;university;young;Fabaceae;Erythrina; ; ;Medellin;Volador
-75,57539976;6,26117782;Guarea guidonia;tree;university;mature;Meliaceae;Guarea; ; ;Medellin;Volador
-75,57543115;6,26131305;Swartzia sp.;tree;university;mature;Fabaceae;Swartzia; ; ;Medellin;Volador
-75,57556859;6,26141778;Tectona grandis;tree;university;mature;Lamiaceae;Tectona; ; ;Medellin;Volador
-75,57618006;6,26089495;Couroupita guianensis;tree;university;mature;Lecythidaceae;Couroupita; ; ;Medellin;Volador
-75,57613571;6,26087007;Schizolobium parahyba;tree;university;mature;Fabaceae;Schizolobium; ; ;Medellin;Volador
-75,57603104;6,26088556;Fabaceae;tree;university;mature;Fabaceae; ; ; ;Medellin;Volador
-75,57556297;6,26154346;Euterpe edulis;tree;university;mature;Arecaceae;Euterpe;palm; ;Medellin;Volador
-75,57581685;6,2616026;Handroanthus chrysanthus;tree;university;young;Bignoniaceae;Handroanthus; ; ;Medellin;Volador
-75,57578866;6,26155496;Fabaceae;tree;university;mature;Fabaceae; ; ; ;Medellin;Volador
-75,57571659;6,26153399;Cedrela sp.;tree;university;young;Meliaceae;Cedrela; ; ;Medellin;Volador
-75,57590419;6,26141171;Attalea amygdalina;tree;university;mature;Arecaceae;Attalea;palm; ;Medellin;Volador
-75,57585524;6,26136076;Attalea amygdalina;tree;university;mature;Arecaceae;Attalea;palm; ;Medellin;Volador
-75,57597536;6,26113577;Grias sp.;tree;university;mature;Lecythidaceae;Grias; ; ;Medellin;Volador
-75,57575873;6,26134911;Cecropia peltata;tree;university;mature;Urticaceae;Cecropia; ; ;Medellin;Volador
-75,57569439;6,26128245;Persea americana;tree;university;young;Lauraceae;Persea; ; ;Medellin;Volador
-75,57578982;6,26122662;Attalea amygdalina;tree;university;mature;Arecaceae;Attalea;palm; ;Medellin;Volador
-75,57581121;6,26119249;Elaeis oleifera;tree;university;mature;Arecaceae;Elaeis;palm; ;Medellin;Volador
-75,57638574;6,26193722;Handroanthus chrysanthus;tree;university;young;Bignoniaceae;Handroanthus; ; ;Medellin;Volador
-75,57641019;6,26188356;Cedrela montana;tree;university;young;Meliaceae;Cedrela; ; ;Medellin;Volador
-75,57635471;6,26175411;Syagrus sancona;tree;university;mature;Arecaceae;Syagrus;palm; ;Medellin;Volador
-75,57635446;6,26146505;Piper aduncum;tree;university;mature;Piperaceae;Piper; ; ;Medellin;Volador
-75,5763947;6,26152387;Bischofia javanica;tree;university;mature;Phyllanthaceae;Bischofia; ; ;Medellin;Volador
-75,5762488;6,26157428;Dracaena sp.;tree;university;mature;Asparagaceae;Dracaena;palm; ;Medellin;Volador
-75,57600788;6,26194713;Psidium cattleianum;tree;university;mature;Myrtaceae;Psidium; ; ;Medellin;Volador
-75,57602136;6,26194452;Brunfelsia uniflora;tree;university;mature;Solanaceae;Brunfelsia; ; ;Medellin;Volador
-75,57603325;6,26194452;Brunfelsia uniflora;tree;university;mature;Solanaceae;Brunfelsia; ; ;Medellin;Volador
-75,57605554;6,26194452;Brunfelsia uniflora;tree;university;mature;Solanaceae;Brunfelsia; ; ;Medellin;Volador
-75,57612212;6,26194452;Brunfelsia uniflora;tree;university;mature;Solanaceae;Brunfelsia; ; ;Medellin;Volador
-75,57614609;6,26194452;Brunfelsia uniflora;tree;university;mature;Solanaceae;Brunfelsia; ; ;Medellin;Volador
-75,57607816;6,26192058;Sabal domingensis;tree;university;mature;Arecaceae;Sabal;palm; ;Medellin;Volador
-75,5761448;6,26193719;Polyscias sp.;tree;university;mature;Araliaceae;Polyscias; ; ;Medellin;Volador
-75,57697744;6,26360746;Salix humboldtiana;tree;university;mature;Salicaceae;Salix; ; ;Medellin;Volador
-75,57710094;6,26360265;Pithecellobium dulce;tree;university;mature;Fabaceae;Pithecellobium; ; ;Medellin;Volador
-75,57711033;6,26360265;Pithecellobium dulce;tree;university;mature;Fabaceae;Pithecellobium; ; ;Medellin;Volador
-75,57722788;6,26333356;Acnistus arborescens;tree;university;mature;Solanaceae;Iochroma; ; ;Medellin;Volador
-75,57729829;6,26333356;Acnistus arborescens;tree;university;mature;Solanaceae;Iochroma; ; ;Medellin;Volador
-75,57726687;6,26333356;Acnistus arborescens;tree;university;mature;Solanaceae;Iochroma; ; ;Medellin;Volador
-75,57732833;6,26333356;Acnistus arborescens;tree;university;mature;Solanaceae;Iochroma; ; ;Medellin;Volador
-75,57736799;6,26333356;Acnistus arborescens;tree;university;mature;Solanaceae;Iochroma; ; ;Medellin;Volador
-75,57739964;6,26333356;Acnistus arborescens;tree;university;mature;Solanaceae;Iochroma; ; ;Medellin;Volador
-75,57635446;6,26146505;Piper aduncum;tree;university;mature;Piperaceae;Piper; ; ;Medellin;Volador
-75,5763947;6,26152387;Bischofia javanica;tree;university;mature;Phyllanthaceae;Bischofia; ; ;Medellin;Volador
-75,5762488;6,26157428;Dracaena sp.;tree;university;mature;Asparagaceae;Dracaena;palm; ;Medellin;Volador
-75,57600788;6,26194713;Psidium cattleianum;tree;university;mature;Myrtaceae;Psidium; ; ;Medellin;Volador
-75,57602136;6,26194452;Brunfelsia uniflora;tree;university;mature;Solanaceae;Brunfelsia; ; ;Medellin;Volador
-75,57603325;6,26194452;Brunfelsia uniflora;tree;university;mature;Solanaceae;Brunfelsia; ; ;Medellin;Volador
-75,57605554;6,26194452;Brunfelsia uniflora;tree;university;mature;Solanaceae;Brunfelsia; ; ;Medellin;Volador
-75,57612212;6,26194452;Brunfelsia uniflora;tree;university;mature;Solanaceae;Brunfelsia; ; ;Medellin;Volador
-75,57614609;6,26194452;Brunfelsia uniflora;tree;university;mature;Solanaceae;Brunfelsia; ; ;Medellin;Volador
-75,57607816;6,26192058;Sabal domingensis;tree;university;mature;Arecaceae;Sabal;palm; ;Medellin;Volador
-75,5761448;6,26193719;Polyscias sp.;tree;university;mature;Araliaceae;Polyscias; ; ;Medellin;Volador
-75,57697744;6,26360746;Salix humboldtiana;tree;university;mature;Salicaceae;Salix; ; ;Medellin;Volador
-75,57710094;6,26360265;Pithecellobium dulce;tree;university;mature;Fabaceae;Pithecellobium; ; ;Medellin;Volador
-75,57711033;6,26360265;Pithecellobium dulce;tree;university;mature;Fabaceae;Pithecellobium; ; ;Medellin;Volador
-75,57722788;6,26333356;Acnistus arborescens;tree;university;mature;Solanaceae;Iochroma; ; ;Medellin;Volador
-75,57729829;6,26333356;Acnistus arborescens;tree;university;mature;Solanaceae;Iochroma; ; ;Medellin;Volador
-75,57726687;6,26333356;Acnistus arborescens;tree;university;mature;Solanaceae;Iochroma; ; ;Medellin;Volador
-75,57732833;6,26333356;Acnistus arborescens;tree;university;mature;Solanaceae;Iochroma; ; ;Medellin;Volador
-75,57736799;6,26333356;Acnistus arborescens;tree;university;mature;Solanaceae;Iochroma; ; ;Medellin;Volador
-75,57739964;6,26333356;Acnistus arborescens;tree;university;mature;Solanaceae;Iochroma; ; ;Medellin;Volador
-75,5786998;6,26005798;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57869351;6,26005798;Astrocaryum standleyanum;tree;university;mature;Arecaceae;Astrocaryum;palm; ;Medellin;Volador
-75,57870868;6,25989693;Guazuma ulmifolia;tree;university;mature;Malvaceae;Guazuma; ; ;Medellin;Volador
-75,57871382;6,25989693;Guazuma ulmifolia;tree;university;mature;Malvaceae;Guazuma; ; ;Medellin;Volador
-75,57878334;6,25972998;Fabaceae;tree;university;mature;Fabaceae; ; ; ;Medellin;Volador
-75,57870109;6,2597141;Psidium guajava;tree;university;mature;Myrtaceae;Psidium; ; ;Medellin;Volador
-75,57867472;6,25969488;Terminalia catappa;tree;university;mature;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57867763;6,25989693;Guazuma ulmifolia;tree;university;mature;Malvaceae;Guazuma; ; ;Medellin;Volador
-75,57839825;6,26037913;Swinglea glutinosa;tree;university;mature;Rutaceae;Swinglea; ; ;Medellin;Volador
-75,57851747;6,26038377;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57850716;6,25976639;Terminalia ivorensis;tree;university;mature;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57775052;6,26077149;Acoelorraphe wrightii;tree;university;mature;Arecaceae;Acoelorraphe;palm; ;Medellin;Volador
-75,57798039;6,26078446;Coccothrinax cf, miraguama;tree;university;mature;Arecaceae;Coccothrinax;palm; ;Medellin;Volador
-75,57800172;6,26078446;Handroanthus sp.;tree;university;young;Bignoniaceae;Handroanthus; ; ;Medellin;Volador
-75,57738766;6,26542755;Hura crepitans;tree;university;new planting;Euphorbiaceae;Hura; ; ;Medellin;Volador
-75,57741202;6,26538981;Samanea saman;tree;university;new planting;Fabaceae;Samanea; ; ;Medellin;Volador
-75,5774356;6,26534957;Calophyllum brasiliense;tree;university;young;Calophyllaceae;Calophyllum; ; ;Medellin;Volador
-75,57738766;6,26542755;Hura crepitans;tree;university;new planting;Euphorbiaceae;Hura; ; ;Medellin;Volador
-75,57741202;6,26538981;Samanea saman;tree;university;new planting;Fabaceae;Samanea; ; ;Medellin;Volador
-75,5774356;6,26534957;Calophyllum brasiliense;tree;university;young;Calophyllaceae;Calophyllum; ; ;Medellin;Volador
-75,57745512;6,26531959;Hura crepitans;tree;university;mature;Euphorbiaceae;Hura; ; ;Medellin;Volador
-75,57747674;6,26529376;Inga edulis;tree;university;mature;Fabaceae;Inga; ; ;Medellin;Volador
-75,57729929;6,26524731;Ricinus communis;tree;university;mature;Euphorbiaceae;Ricinus; ; ;Medellin;Volador
-75,57752575;6,26521618;Caesalpinia ebano;tree;university;young;Fabaceae;Libidibia; ; ;Medellin;Volador
-75,57752575;6,26521618;Acoelorraphe wrightii;tree;university;young;Arecaceae;Acoelorraphe;palm; ;Medellin;Volador
-75,57759733;6,265129;Dypsis madagascariensis;tree;university;young;Arecaceae;Dypsis;palm; ;Medellin;Volador
